Date,Year,Temp Max,Temp Min,Avg Temp,AvgIsOutlier,,,
11-09-2012,2012,29.13,20.37,24.75,no,,,
12-09-2012,2012,29.71,19.99,24.85,no,,,
13-09-2012,2012,30.27,20.37,25.32,no,,,
14-09-2012,2012,29.78,20.45,25.12,no,,,
15-09-2012,2012,29.07,20.60,24.84,no,,,
16-09-2012,2012,29.88,19.91,24.89,no,,,
17-09-2012,2012,30.39,20.22,25.30,no,,,
18-09-2012,2012,29.85,20.03,24.94,no,,,
19-09-2012,2012,30.28,19.89,25.09,no,,,
20-09-2012,2012,30.81,19.73,25.27,no,,,
21-09-2012,2012,30.53,19.82,25.18,no,,,
22-09-2012,2012,31.75,19.59,25.67,no,,,
23-09-2012,2012,31.56,19.34,25.45,no,,,
24-09-2012,2012,31.35,19.95,25.65,no,,,
25-09-2012,2012,31.57,20.25,25.91,no,,,
26-09-2012,2012,31.89,20.87,26.38,no,,,
27-09-2012,2012,31.21,20.57,25.89,no,,,
28-09-2012,2012,29.76,20.27,25.02,no,,,
29-09-2012,2012,29.32,19.97,24.64,no,,,
30-09-2012,2012,28.47,19.87,24.17,no,,,
01-10-2012,2012,27.52,20.55,24.03,no,,,
02-10-2012,2012,29.38,20.34,24.86,no,,,
03-10-2012,2012,29.76,19.24,24.50,no,,,
04-10-2012,2012,30.52,19.23,24.88,no,,,
05-10-2012,2012,30.64,19.16,24.90,no,,,
06-10-2012,2012,30.99,21.07,26.03,no,,,
07-10-2012,2012,29.02,19.71,24.36,no,,,
08-10-2012,2012,30.44,20.30,25.37,no,,,
09-10-2012,2012,29.30,20.57,24.93,no,,,
10-10-2012,2012,30.86,18.79,24.83,no,,,
11-10-2012,2012,30.74,18.63,24.68,no,,,
12-10-2012,2012,30.14,18.97,24.55,no,,,
13-10-2012,2012,29.89,20.04,24.97,no,,,
14-10-2012,2012,30.77,20.20,25.49,no,,,
15-10-2012,2012,29.64,19.62,24.63,no,,,
16-10-2012,2012,29.63,18.87,24.25,no,,,
17-10-2012,2012,29.33,18.87,24.10,no,,,
18-10-2012,2012,29.66,18.82,24.24,no,,,
19-10-2012,2012,28.33,19.26,23.80,no,,,
20-10-2012,2012,25.32,19.93,22.63,no,,,
21-10-2012,2012,26.99,19.94,23.47,no,,,
22-10-2012,2012,27.60,19.89,23.74,no,,,
23-10-2012,2012,27.53,18.79,23.16,no,,,
24-10-2012,2012,27.76,19.84,23.80,no,,,
25-10-2012,2012,29.28,19.39,24.34,no,,,
26-10-2012,2012,29.45,19.65,24.55,no,,,
27-10-2012,2012,29.39,18.18,23.78,no,,,
28-10-2012,2012,29.11,18.55,23.83,no,,,
29-10-2012,2012,28.09,18.46,23.27,no,,,
30-10-2012,2012,26.42,19.13,22.77,no,,,
31-10-2012,2012,23.43,18.78,21.11,no,,,
01-11-2012,2012,22.12,18.69,20.41,no,,,
02-11-2012,2012,25.58,19.78,22.68,no,,,
03-11-2012,2012,27.14,19.61,23.38,no,,,
04-11-2012,2012,28.56,19.54,24.05,no,,,
05-11-2012,2012,28.79,19.53,24.16,no,,,
06-11-2012,2012,29.37,19.44,24.41,no,,,
07-11-2012,2012,29.81,19.69,24.75,no,,,
08-11-2012,2012,29.22,19.99,24.60,no,,,
09-11-2012,2012,29.61,19.11,24.36,no,,,
10-11-2012,2012,29.31,18.31,23.81,no,,,
11-11-2012,2012,29.16,18.62,23.89,no,,,
12-11-2012,2012,28.62,17.99,23.31,no,,,
13-11-2012,2012,28.15,17.23,22.69,no,,,
14-11-2012,2012,27.94,15.59,21.77,no,,,
15-11-2012,2012,27.74,13.62,20.68,no,,,
16-11-2012,2012,28.06,13.17,20.61,no,,,
17-11-2012,2012,27.75,12.58,20.16,no,,,
18-11-2012,2012,28.76,12.27,20.52,no,,,
19-11-2012,2012,29.67,12.05,20.86,no,,,
20-11-2012,2012,30.20,14.36,22.28,no,,,
21-11-2012,2012,29.94,17.33,23.64,no,,,
22-11-2012,2012,28.59,19.89,24.24,no,,,
23-11-2012,2012,28.23,19.60,23.91,no,,,
24-11-2012,2012,28.64,19.55,24.09,no,,,
25-11-2012,2012,28.66,18.37,23.52,no,,,
26-11-2012,2012,29.04,18.33,23.69,no,,,
27-11-2012,2012,28.91,17.62,23.27,no,,,
28-11-2012,2012,28.82,15.95,22.38,no,,,
29-11-2012,2012,28.60,14.14,21.37,no,,,
30-11-2012,2012,28.33,14.14,21.24,no,,,
01-12-2012,2012,28.68,14.62,21.65,no,,,
02-12-2012,2012,28.19,15.84,22.02,no,,,
03-12-2012,2012,27.24,16.38,21.81,no,,,
04-12-2012,2012,24.91,18.91,21.91,no,,,
05-12-2012,2012,25.73,18.54,22.14,no,,,
06-12-2012,2012,27.54,18.96,23.25,no,,,
07-12-2012,2012,29.00,17.07,23.03,no,,,
08-12-2012,2012,29.45,16.23,22.84,no,,,
09-12-2012,2012,29.42,14.92,22.17,no,,,
10-12-2012,2012,30.91,14.49,22.70,no,,,
11-12-2012,2012,30.07,14.47,22.27,no,,,
12-12-2012,2012,30.25,14.66,22.45,no,,,
13-12-2012,2012,29.44,15.52,22.48,no,,,
14-12-2012,2012,29.26,16.16,22.71,no,,,
15-12-2012,2012,27.66,14.61,21.13,no,,,
16-12-2012,2012,26.48,14.97,20.72,no,,,
17-12-2012,2012,27.32,15.49,21.40,no,,,
18-12-2012,2012,26.02,16.49,21.26,no,,,
19-12-2012,2012,27.25,14.88,21.07,no,,,
20-12-2012,2012,28.23,15.90,22.06,no,,,
21-12-2012,2012,28.05,15.86,21.95,no,,,
22-12-2012,2012,28.03,15.29,21.66,no,,,
23-12-2012,2012,27.70,15.91,21.81,no,,,
24-12-2012,2012,28.38,15.54,21.96,no,,,
25-12-2012,2012,28.60,15.61,22.11,no,,,
26-12-2012,2012,27.72,15.74,21.73,no,,,
27-12-2012,2012,27.73,15.71,21.72,no,,,
28-12-2012,2012,26.66,16.28,21.47,no,,,
29-12-2012,2012,27.52,17.32,22.42,no,,,
30-12-2012,2012,27.82,19.09,23.45,no,,,
31-12-2012,2012,29.08,18.95,24.02,no,,,
01-01-2013,2013,29.82,17.93,23.88,no,,,
02-01-2013,2013,30.40,16.36,23.38,no,,,
03-01-2013,2013,31.22,15.92,23.57,no,,,
04-01-2013,2013,31.02,16.66,23.84,no,,,
05-01-2013,2013,30.75,16.48,23.61,no,,,
06-01-2013,2013,30.32,17.37,23.85,no,,,
07-01-2013,2013,29.67,17.03,23.35,no,,,
08-01-2013,2013,30.02,16.96,23.49,no,,,
09-01-2013,2013,29.69,16.59,23.14,no,,,
10-01-2013,2013,29.90,16.23,23.06,no,,,
11-01-2013,2013,29.70,16.18,22.94,no,,,
12-01-2013,2013,29.12,14.91,22.02,no,,,
13-01-2013,2013,30.43,13.51,21.97,no,,,
14-01-2013,2013,30.15,13.61,21.88,no,,,
15-01-2013,2013,30.21,12.35,21.28,no,,,
16-01-2013,2013,29.71,13.60,21.65,no,,,
17-01-2013,2013,28.55,13.99,21.27,no,,,
18-01-2013,2013,28.35,14.28,21.32,no,,,
19-01-2013,2013,29.02,14.57,21.80,no,,,
20-01-2013,2013,29.36,15.53,22.45,no,,,
21-01-2013,2013,29.70,15.27,22.49,no,,,
22-01-2013,2013,29.53,15.46,22.50,no,,,
23-01-2013,2013,28.73,15.05,21.89,no,,,
24-01-2013,2013,29.30,14.51,21.90,no,,,
25-01-2013,2013,29.07,14.25,21.66,no,,,
26-01-2013,2013,29.61,14.44,22.03,no,,,
27-01-2013,2013,29.83,14.09,21.96,no,,,
28-01-2013,2013,29.88,15.01,22.44,no,,,
29-01-2013,2013,29.93,15.43,22.68,no,,,
30-01-2013,2013,29.97,15.93,22.95,no,,,
31-01-2013,2013,29.42,16.44,22.93,no,,,
01-02-2013,2013,29.12,15.56,22.34,no,,,
02-02-2013,2013,29.12,15.17,22.15,no,,,
03-02-2013,2013,29.77,14.10,21.94,no,,,
04-02-2013,2013,30.47,14.10,22.28,no,,,
05-02-2013,2013,30.30,16.76,23.53,no,,,
06-02-2013,2013,30.38,19.01,24.69,no,,,
07-02-2013,2013,32.10,18.44,25.27,no,,,
08-02-2013,2013,31.56,19.50,25.53,no,,,
09-02-2013,2013,31.24,18.72,24.98,no,,,
10-02-2013,2013,31.09,18.13,24.61,no,,,
11-02-2013,2013,30.18,17.35,23.77,no,,,
12-02-2013,2013,31.04,17.68,24.36,no,,,
13-02-2013,2013,31.08,18.01,24.55,no,,,
14-02-2013,2013,31.17,18.79,24.98,no,,,
15-02-2013,2013,31.26,19.45,25.36,no,,,
16-02-2013,2013,30.67,19.49,25.08,no,,,
17-02-2013,2013,29.99,19.44,24.72,no,,,
18-02-2013,2013,30.75,18.88,24.81,no,,,
19-02-2013,2013,31.64,19.13,25.38,no,,,
20-02-2013,2013,31.34,18.97,25.15,no,,,
21-02-2013,2013,31.27,18.40,24.84,no,,,
22-02-2013,2013,31.44,17.75,24.60,no,,,
23-02-2013,2013,31.76,16.74,24.25,no,,,
24-02-2013,2013,32.30,15.64,23.97,no,,,
25-02-2013,2013,32.47,15.53,24.00,no,,,
26-02-2013,2013,32.48,14.32,23.40,no,,,
27-02-2013,2013,32.28,16.04,24.16,no,,,
28-02-2013,2013,33.08,16.46,24.77,no,,,
01-03-2013,2013,32.88,16.47,24.68,no,,,
02-03-2013,2013,33.16,16.74,24.95,no,,,
03-03-2013,2013,33.30,16.60,24.95,no,,,
04-03-2013,2013,32.96,16.05,24.50,no,,,
05-03-2013,2013,31.80,17.25,24.52,no,,,
06-03-2013,2013,30.23,19.73,24.98,no,,,
07-03-2013,2013,31.12,20.82,25.97,no,,,
08-03-2013,2013,32.01,20.05,26.03,no,,,
09-03-2013,2013,33.50,20.29,26.90,no,,,
10-03-2013,2013,33.88,20.52,27.20,no,,,
11-03-2013,2013,33.97,20.64,27.31,no,,,
12-03-2013,2013,34.10,19.39,26.74,no,,,
13-03-2013,2013,34.42,19.71,27.06,no,,,
14-03-2013,2013,33.74,19.90,26.82,no,,,
15-03-2013,2013,33.14,19.12,26.13,no,,,
16-03-2013,2013,32.91,19.02,25.97,no,,,
17-03-2013,2013,33.66,19.39,26.52,no,,,
18-03-2013,2013,33.61,19.57,26.59,no,,,
19-03-2013,2013,34.43,19.15,26.79,no,,,
20-03-2013,2013,34.21,20.32,27.26,no,,,
21-03-2013,2013,34.28,20.25,27.26,no,,,
22-03-2013,2013,34.97,20.89,27.93,no,,,
23-03-2013,2013,34.69,20.41,27.55,no,,,
24-03-2013,2013,34.77,19.28,27.03,no,,,
25-03-2013,2013,34.81,19.85,27.33,no,,,
26-03-2013,2013,35.17,20.63,27.90,no,,,
27-03-2013,2013,35.52,21.94,28.73,no,,,
28-03-2013,2013,35.74,21.40,28.57,no,,,
29-03-2013,2013,35.36,21.14,28.25,no,,,
30-03-2013,2013,35.25,22.51,28.88,no,,,
31-03-2013,2013,35.94,23.08,29.51,no,,,
01-04-2013,2013,35.40,22.01,28.71,no,,,
02-04-2013,2013,35.48,22.71,29.09,no,,,
03-04-2013,2013,35.56,22.55,29.06,no,,,
04-04-2013,2013,35.99,22.67,29.33,no,,,
05-04-2013,2013,36.46,22.82,29.64,no,,,
06-04-2013,2013,36.39,22.93,29.66,no,,,
07-04-2013,2013,36.57,22.26,29.41,no,,,
08-04-2013,2013,36.79,23.04,29.92,no,,,
09-04-2013,2013,36.13,23.20,29.67,no,,,
10-04-2013,2013,35.81,22.90,29.36,no,,,
11-04-2013,2013,36.21,21.72,28.96,no,,,
12-04-2013,2013,36.69,22.21,29.45,no,,,
13-04-2013,2013,36.24,21.65,28.95,no,,,
14-04-2013,2013,36.24,21.73,28.99,no,,,
15-04-2013,2013,35.94,22.53,29.23,no,,,
16-04-2013,2013,35.79,22.11,28.95,no,,,
17-04-2013,2013,36.60,22.34,29.47,no,,,
18-04-2013,2013,35.80,21.74,28.77,no,,,
19-04-2013,2013,35.56,21.18,28.37,no,,,
20-04-2013,2013,35.07,21.51,28.29,no,,,
21-04-2013,2013,34.86,20.84,27.85,no,,,
22-04-2013,2013,35.37,21.82,28.59,no,,,
23-04-2013,2013,35.05,22.27,28.66,no,,,
24-04-2013,2013,34.99,22.91,28.95,no,,,
25-04-2013,2013,34.72,22.01,28.37,no,,,
26-04-2013,2013,34.87,22.11,28.49,no,,,
27-04-2013,2013,35.18,22.60,28.89,no,,,
28-04-2013,2013,35.64,22.91,29.27,no,,,
29-04-2013,2013,34.74,22.53,28.64,no,,,
30-04-2013,2013,37.01,21.85,29.43,no,,,
01-05-2013,2013,36.82,21.50,29.16,no,,,
02-05-2013,2013,36.59,23.10,29.85,no,,,
03-05-2013,2013,36.12,23.32,29.72,no,,,
04-05-2013,2013,36.37,23.38,29.87,no,,,
05-05-2013,2013,35.72,23.62,29.67,no,,,
06-05-2013,2013,35.01,23.36,29.18,no,,,
07-05-2013,2013,34.85,23.31,29.08,no,,,
08-05-2013,2013,35.81,22.99,29.40,no,,,
09-05-2013,2013,36.55,22.73,29.64,no,,,
10-05-2013,2013,36.22,22.69,29.46,no,,,
11-05-2013,2013,36.56,22.45,29.51,no,,,
12-05-2013,2013,33.88,22.95,28.42,no,,,
13-05-2013,2013,33.75,22.98,28.36,no,,,
14-05-2013,2013,33.93,23.00,28.47,no,,,
15-05-2013,2013,34.53,22.64,28.58,no,,,
16-05-2013,2013,34.32,22.24,28.28,no,,,
17-05-2013,2013,36.13,22.50,29.32,no,,,
18-05-2013,2013,36.75,24.08,30.41,no,,,
19-05-2013,2013,34.84,22.34,28.59,no,,,
20-05-2013,2013,35.53,23.30,29.41,no,,,
21-05-2013,2013,35.08,21.05,28.07,no,,,
22-05-2013,2013,35.47,22.97,29.22,no,,,
23-05-2013,2013,35.44,21.80,28.62,no,,,
24-05-2013,2013,35.61,22.69,29.15,no,,,
25-05-2013,2013,34.32,23.02,28.67,no,,,
26-05-2013,2013,34.36,22.82,28.59,no,,,
27-05-2013,2013,31.53,21.04,26.29,no,,,
28-05-2013,2013,32.34,21.31,26.82,no,,,
29-05-2013,2013,32.09,21.08,26.59,no,,,
30-05-2013,2013,32.10,21.80,26.95,no,,,
31-05-2013,2013,30.92,21.64,26.28,no,,,
01-06-2013,2013,27.19,18.97,23.08,no,,,
02-06-2013,2013,28.79,20.55,24.67,no,,,
03-06-2013,2013,28.24,20.85,24.55,no,,,
04-06-2013,2013,30.51,20.41,25.46,no,,,
05-06-2013,2013,30.29,21.03,25.66,no,,,
06-06-2013,2013,30.25,21.65,25.95,no,,,
07-06-2013,2013,29.60,20.74,25.17,no,,,
08-06-2013,2013,28.66,20.21,24.43,no,,,
09-06-2013,2013,28.96,20.22,24.59,no,,,
10-06-2013,2013,29.57,20.84,25.20,no,,,
11-06-2013,2013,28.67,21.18,24.93,no,,,
12-06-2013,2013,28.04,20.62,24.33,no,,,
13-06-2013,2013,28.86,20.76,24.81,no,,,
14-06-2013,2013,28.42,20.46,24.44,no,,,
15-06-2013,2013,29.26,21.05,25.15,no,,,
16-06-2013,2013,29.72,20.75,25.23,no,,,
17-06-2013,2013,28.89,21.00,24.94,no,,,
18-06-2013,2013,29.35,20.69,25.02,no,,,
19-06-2013,2013,29.37,20.51,24.94,no,,,
20-06-2013,2013,29.97,20.65,25.31,no,,,
21-06-2013,2013,30.09,21.11,25.60,no,,,
22-06-2013,2013,29.63,21.31,25.47,no,,,
23-06-2013,2013,29.43,20.84,25.14,no,,,
24-06-2013,2013,28.61,20.89,24.75,no,,,
25-06-2013,2013,28.88,21.19,25.03,no,,,
26-06-2013,2013,29.03,20.64,24.84,no,,,
27-06-2013,2013,29.79,20.55,25.17,no,,,
28-06-2013,2013,30.50,20.31,25.40,no,,,
29-06-2013,2013,29.94,19.68,24.81,no,,,
30-06-2013,2013,30.55,20.29,25.42,no,,,
01-07-2013,2013,30.00,20.68,25.34,no,,,
02-07-2013,2013,29.21,20.37,24.79,no,,,
03-07-2013,2013,27.29,20.51,23.90,no,,,
04-07-2013,2013,29.09,20.23,24.66,no,,,
05-07-2013,2013,28.89,20.74,24.81,no,,,
06-07-2013,2013,30.58,20.38,25.48,no,,,
07-07-2013,2013,28.28,20.65,24.47,no,,,
08-07-2013,2013,28.62,19.95,24.29,no,,,
09-07-2013,2013,28.75,20.65,24.70,no,,,
10-07-2013,2013,27.26,20.16,23.71,no,,,
11-07-2013,2013,26.40,19.56,22.98,no,,,
12-07-2013,2013,27.09,19.79,23.44,no,,,
13-07-2013,2013,28.74,20.48,24.61,no,,,
14-07-2013,2013,29.26,20.22,24.74,no,,,
15-07-2013,2013,29.42,20.40,24.91,no,,,
16-07-2013,2013,29.28,20.87,25.08,no,,,
17-07-2013,2013,27.94,20.41,24.18,no,,,
18-07-2013,2013,27.63,20.17,23.90,no,,,
19-07-2013,2013,26.59,20.27,23.43,no,,,
20-07-2013,2013,27.47,19.96,23.71,no,,,
21-07-2013,2013,27.03,20.43,23.73,no,,,
22-07-2013,2013,27.10,20.05,23.57,no,,,
23-07-2013,2013,26.85,20.09,23.47,no,,,
24-07-2013,2013,27.07,20.22,23.64,no,,,
25-07-2013,2013,27.92,20.29,24.11,no,,,
26-07-2013,2013,27.46,20.01,23.73,no,,,
27-07-2013,2013,28.73,20.06,24.39,no,,,
28-07-2013,2013,28.24,20.54,24.39,no,,,
29-07-2013,2013,27.97,20.11,24.04,no,,,
30-07-2013,2013,28.24,19.63,23.93,no,,,
31-07-2013,2013,26.75,20.52,23.64,no,,,
01-08-2013,2013,27.13,20.37,23.75,no,,,
02-08-2013,2013,28.96,20.36,24.66,no,,,
03-08-2013,2013,29.10,20.57,24.84,no,,,
04-08-2013,2013,29.45,20.20,24.83,no,,,
05-08-2013,2013,27.66,20.13,23.89,no,,,
06-08-2013,2013,27.81,19.54,23.68,no,,,
07-08-2013,2013,28.77,20.03,24.40,no,,,
08-08-2013,2013,29.75,20.37,25.06,no,,,
09-08-2013,2013,29.02,20.29,24.66,no,,,
10-08-2013,2013,28.54,20.15,24.35,no,,,
11-08-2013,2013,29.86,19.95,24.91,no,,,
12-08-2013,2013,27.51,20.00,23.76,no,,,
13-08-2013,2013,28.39,20.33,24.36,no,,,
14-08-2013,2013,26.58,20.44,23.51,no,,,
15-08-2013,2013,26.09,19.27,22.68,no,,,
16-08-2013,2013,25.12,19.78,22.45,no,,,
17-08-2013,2013,27.02,19.71,23.36,no,,,
18-08-2013,2013,27.57,20.09,23.83,no,,,
19-08-2013,2013,28.19,20.35,24.27,no,,,
20-08-2013,2013,27.79,20.19,23.99,no,,,
21-08-2013,2013,28.22,20.06,24.14,no,,,
22-08-2013,2013,29.22,20.31,24.76,no,,,
23-08-2013,2013,28.85,20.11,24.48,no,,,
24-08-2013,2013,29.87,19.65,24.76,no,,,
25-08-2013,2013,29.45,20.53,24.99,no,,,
26-08-2013,2013,30.67,20.39,25.53,no,,,
27-08-2013,2013,30.09,20.39,25.24,no,,,
28-08-2013,2013,30.29,20.99,25.64,no,,,
29-08-2013,2013,29.83,20.64,25.23,no,,,
30-08-2013,2013,31.13,20.49,25.81,no,,,
31-08-2013,2013,31.19,21.42,26.31,no,,,
01-09-2013,2013,31.62,20.80,26.21,no,,,
02-09-2013,2013,31.45,20.63,26.04,no,,,
03-09-2013,2013,29.41,19.39,24.40,no,,,
04-09-2013,2013,28.18,19.58,23.88,no,,,
05-09-2013,2013,28.81,19.77,24.29,no,,,
06-09-2013,2013,28.92,21.74,25.33,no,,,
07-09-2013,2013,25.74,20.44,23.09,no,,,
08-09-2013,2013,27.03,19.67,23.35,no,,,
09-09-2013,2013,26.76,19.26,23.01,no,,,
10-09-2013,2013,27.62,20.09,23.86,no,,,
11-09-2013,2013,26.22,19.65,22.93,no,,,
12-09-2013,2013,26.94,20.16,23.55,no,,,
13-09-2013,2013,28.67,20.19,24.43,no,,,
14-09-2013,2013,29.63,20.80,25.21,no,,,
15-09-2013,2013,29.03,20.73,24.88,no,,,
16-09-2013,2013,28.78,20.93,24.86,no,,,
17-09-2013,2013,28.60,20.68,24.64,no,,,
18-09-2013,2013,28.13,20.59,24.36,no,,,
19-09-2013,2013,27.82,20.88,24.35,no,,,
20-09-2013,2013,26.39,20.87,23.63,no,,,
21-09-2013,2013,28.35,20.79,24.57,no,,,
22-09-2013,2013,28.80,20.16,24.48,no,,,
23-09-2013,2013,29.86,19.17,24.52,no,,,
24-09-2013,2013,29.30,19.78,24.54,no,,,
25-09-2013,2013,29.64,19.96,24.80,no,,,
26-09-2013,2013,30.62,20.31,25.47,no,,,
27-09-2013,2013,30.65,20.01,25.33,no,,,
28-09-2013,2013,29.08,20.79,24.94,no,,,
29-09-2013,2013,29.70,19.88,24.79,no,,,
30-09-2013,2013,28.59,20.09,24.34,no,,,
01-10-2013,2013,29.74,20.70,25.22,no,,,
02-10-2013,2013,28.89,20.98,24.93,no,,,
03-10-2013,2013,28.88,20.67,24.77,no,,,
04-10-2013,2013,30.07,19.52,24.80,no,,,
05-10-2013,2013,29.15,18.73,23.94,no,,,
06-10-2013,2013,29.63,20.67,25.15,no,,,
07-10-2013,2013,30.36,20.96,25.66,no,,,
08-10-2013,2013,29.61,21.12,25.37,no,,,
09-10-2013,2013,28.51,20.48,24.49,no,,,
10-10-2013,2013,29.33,20.44,24.89,no,,,
11-10-2013,2013,29.63,20.11,24.87,no,,,
12-10-2013,2013,29.15,19.34,24.24,no,,,
13-10-2013,2013,29.74,20.62,25.18,no,,,
14-10-2013,2013,30.47,20.45,25.46,no,,,
15-10-2013,2013,29.71,21.61,25.66,no,,,
16-10-2013,2013,30.05,21.34,25.69,no,,,
17-10-2013,2013,29.99,21.25,25.62,no,,,
18-10-2013,2013,30.40,20.38,25.39,no,,,
19-10-2013,2013,30.51,20.53,25.52,no,,,
20-10-2013,2013,28.14,19.49,23.81,no,,,
21-10-2013,2013,27.71,20.06,23.88,no,,,
22-10-2013,2013,25.70,20.12,22.91,no,,,
23-10-2013,2013,25.94,20.23,23.09,no,,,
24-10-2013,2013,26.42,20.24,23.33,no,,,
25-10-2013,2013,27.53,20.80,24.16,no,,,
26-10-2013,2013,28.35,20.31,24.33,no,,,
27-10-2013,2013,28.55,20.19,24.37,no,,,
28-10-2013,2013,29.20,19.82,24.51,no,,,
29-10-2013,2013,29.72,20.16,24.94,no,,,
30-10-2013,2013,28.96,20.14,24.55,no,,,
31-10-2013,2013,29.16,19.01,24.09,no,,,
01-11-2013,2013,29.26,19.96,24.61,no,,,
02-11-2013,2013,28.87,20.78,24.83,no,,,
03-11-2013,2013,28.78,20.45,24.62,no,,,
04-11-2013,2013,27.79,20.20,24.00,no,,,
05-11-2013,2013,27.63,19.84,23.73,no,,,
06-11-2013,2013,28.41,19.23,23.82,no,,,
07-11-2013,2013,28.74,19.16,23.95,no,,,
08-11-2013,2013,28.23,19.17,23.70,no,,,
09-11-2013,2013,28.35,17.82,23.09,no,,,
10-11-2013,2013,27.95,17.44,22.70,no,,,
11-11-2013,2013,28.21,17.48,22.84,no,,,
12-11-2013,2013,28.31,17.26,22.78,no,,,
13-11-2013,2013,27.89,17.71,22.80,no,,,
14-11-2013,2013,27.76,16.80,22.28,no,,,
15-11-2013,2013,27.70,14.99,21.35,no,,,
16-11-2013,2013,24.32,15.94,20.13,no,,,
17-11-2013,2013,24.84,17.99,21.41,no,,,
18-11-2013,2013,26.74,18.84,22.79,no,,,
19-11-2013,2013,28.36,18.34,23.35,no,,,
20-11-2013,2013,28.69,17.09,22.89,no,,,
21-11-2013,2013,29.03,16.18,22.61,no,,,
22-11-2013,2013,29.61,16.08,22.85,no,,,
23-11-2013,2013,28.35,19.02,23.69,no,,,
24-11-2013,2013,27.95,19.72,23.84,no,,,
25-11-2013,2013,28.55,19.19,23.87,no,,,
26-11-2013,2013,29.06,19.05,24.05,no,,,
27-11-2013,2013,29.26,18.89,24.07,no,,,
28-11-2013,2013,27.58,17.32,22.45,no,,,
29-11-2013,2013,27.32,17.38,22.35,no,,,
30-11-2013,2013,28.47,18.85,23.66,no,,,
01-12-2013,2013,28.33,18.58,23.45,no,,,
02-12-2013,2013,27.85,19.41,23.63,no,,,
03-12-2013,2013,27.16,18.94,23.05,no,,,
04-12-2013,2013,27.59,17.95,22.77,no,,,
05-12-2013,2013,27.37,16.70,22.04,no,,,
06-12-2013,2013,27.82,15.28,21.55,no,,,
07-12-2013,2013,26.71,15.12,20.91,no,,,
08-12-2013,2013,27.73,16.74,22.23,no,,,
09-12-2013,2013,28.53,15.43,21.98,no,,,
10-12-2013,2013,29.12,13.20,21.16,no,,,
11-12-2013,2013,29.72,13.34,21.53,no,,,
12-12-2013,2013,26.96,16.08,21.52,no,,,
13-12-2013,2013,25.70,18.72,22.21,no,,,
14-12-2013,2013,27.61,18.17,22.89,no,,,
15-12-2013,2013,29.07,15.72,22.39,no,,,
16-12-2013,2013,27.88,12.88,20.38,no,,,
17-12-2013,2013,26.57,13.44,20.00,no,,,
18-12-2013,2013,27.00,14.23,20.61,no,,,
19-12-2013,2013,27.23,13.46,20.34,no,,,
20-12-2013,2013,28.61,12.97,20.79,no,,,
21-12-2013,2013,28.08,14.30,21.19,no,,,
22-12-2013,2013,27.46,14.27,20.86,no,,,
23-12-2013,2013,26.54,15.03,20.79,no,,,
24-12-2013,2013,26.43,15.70,21.07,no,,,
25-12-2013,2013,27.39,15.90,21.64,no,,,
26-12-2013,2013,26.89,14.97,20.93,no,,,
27-12-2013,2013,27.51,14.82,21.16,no,,,
28-12-2013,2013,27.23,14.77,21.00,no,,,
29-12-2013,2013,27.20,15.12,21.16,no,,,
30-12-2013,2013,27.22,14.40,20.81,no,,,
31-12-2013,2013,26.83,14.49,20.66,no,,,
01-01-2014,2014,27.31,15.98,21.65,no,,,
02-01-2014,2014,27.34,15.84,21.59,no,,,
03-01-2014,2014,28.03,15.09,21.56,no,,,
04-01-2014,2014,28.82,14.74,21.78,no,,,
05-01-2014,2014,29.27,15.22,22.25,no,,,
06-01-2014,2014,29.80,14.65,22.23,no,,,
07-01-2014,2014,29.05,15.67,22.36,no,,,
08-01-2014,2014,28.13,15.30,21.72,no,,,
09-01-2014,2014,28.23,16.00,22.12,no,,,
10-01-2014,2014,28.94,16.67,22.80,no,,,
11-01-2014,2014,28.96,16.68,22.82,no,,,
12-01-2014,2014,29.79,15.66,22.73,no,,,
13-01-2014,2014,29.09,16.23,22.66,no,,,
14-01-2014,2014,29.27,16.19,22.73,no,,,
15-01-2014,2014,28.90,16.48,22.69,no,,,
16-01-2014,2014,28.80,17.61,23.21,no,,,
17-01-2014,2014,27.80,17.72,22.76,no,,,
18-01-2014,2014,28.18,17.42,22.80,no,,,
19-01-2014,2014,28.61,16.83,22.72,no,,,
20-01-2014,2014,28.36,17.27,22.82,no,,,
21-01-2014,2014,28.53,15.96,22.25,no,,,
22-01-2014,2014,28.65,15.78,22.21,no,,,
23-01-2014,2014,28.89,15.77,22.33,no,,,
24-01-2014,2014,29.18,16.19,22.69,no,,,
25-01-2014,2014,29.06,17.13,23.09,no,,,
26-01-2014,2014,28.83,16.38,22.60,no,,,
27-01-2014,2014,28.41,15.42,21.92,no,,,
28-01-2014,2014,28.52,15.31,21.91,no,,,
29-01-2014,2014,28.71,15.87,22.29,no,,,
30-01-2014,2014,28.59,15.71,22.15,no,,,
31-01-2014,2014,29.22,15.73,22.47,no,,,
01-02-2014,2014,29.96,15.87,22.91,no,,,
02-02-2014,2014,30.01,16.28,23.15,no,,,
03-02-2014,2014,30.76,15.91,23.34,no,,,
04-02-2014,2014,31.37,15.93,23.65,no,,,
05-02-2014,2014,31.86,15.61,23.73,no,,,
06-02-2014,2014,31.84,15.08,23.46,no,,,
07-02-2014,2014,31.54,15.25,23.40,no,,,
08-02-2014,2014,31.51,14.90,23.20,no,,,
09-02-2014,2014,31.62,15.20,23.41,no,,,
